latitude,longitude,duration
51.49488108,-0.117974901,1320
51.52554222,-0.138231303,900
51.51580998,-0.105270275,240
51.46866929,-0.146544642,1320
51.533283,-0.028155,540
51.48971651,-0.170194408,1320
51.50542628,-0.150817316,720
51.51816295,-0.135025698,600
51.46095151,-0.20066766,300
51.527152,-0.058005,240
51.505014,-0.17306032,240
51.51772703,-0.127854211,1980
51.505044,-0.115851,4620
51.52285301,-0.099994052,660
51.49785559,-0.081608045,300
51.50963123,-0.119047563,1200
51.51632095,-0.202608612,240
51.50311799,-0.153520935,2280
51.523538,-0.030556,240
51.49586666,-0.191933711,180
51.51530805,-0.147203711,1080
51.53005939,-0.120973687,660
51.51248445,-0.099141408,300
51.51612862,-0.120909408,1140
51.51196176,-0.097441687,1260
51.47107905,-0.207842908,300
51.482362,-0.13612398,240
51.52994371,-0.123616824,1320
51.486892,-0.170983,1980
51.48802358,-0.166878535,120
51.49886563,-0.137424571,360
51.49571828,-0.110889274,1140
51.50990837,-0.187842717,2820
51.4729184,-0.132102704,240
51.5263778,-0.078130921,1260
51.47084722,-0.17070367,1320
51.47993289,-0.19411695,4860
51.47625965,-0.193254007,720
51.52364804,-0.074754872,720
51.51824,-0.11655,420
51.51423368,-0.073537654,3060
51.516204,-0.155525,900
51.50391973,-0.11342629,420
51.51908011,-0.124678402,1140
51.49021762,-0.215087092,540
51.494412,-0.173881,600
51.4863434,-0.122492418,1200
51.53213,-0.08299,1680
51.53099181,-0.093903825,1980
51.51821864,-0.100791005,1140
51.49087074,-0.206029743,660
51.5073853,-0.096440751,240
51.495656,-0.114605,2100
51.51918144,-0.140485596,960
51.494412,-0.173881,420
51.49337264,-0.09968067,1380
51.51563144,-0.132328837,360
51.485587,-0.18119,1020
51.53908372,-0.070329419,900
51.51782144,-0.096496865,300
51.48089844,-0.183853573,1260
51.48357068,-0.202038682,420
51.51615461,-0.082422399,600
51.53589283,-0.160854428,780
51.519265,-0.021345,480
51.48902,-0.17524,1500
51.52867339,-0.087459376,360
51.51397065,-0.09294031,1320
51.51733558,-0.175810943,1080
51.52572618,-0.088486188,420
51.49785559,-0.081608045,300
51.519656,-0.132339,360
51.54211855,-0.028941601,720
51.51681444,-0.151926305,540
51.53404294,-0.086379717,3060
51.4863434,-0.122492418,600
51.52025302,-0.141327271,600
51.52891573,-0.115480888,420
51.506767,-0.123702,1740
51.528302,-0.144466,720
51.53266186,-0.099981142,1200
51.50311799,-0.153520935,11700
51.50024195,-0.15934065,240
51.49422354,-0.236769936,840
51.481747,-0.124642,1140
51.51422502,-0.080660083,660
51.5100172,-0.157275636,720
51.496957,-0.173894,2400
51.51449962,-0.141423695,960
51.537349,-0.147154,300
51.50069491,-0.094524319,1560
51.512529,-0.115163,1080
51.474376,-0.155442787,1440
51.46663393,-0.169821175,1440
51.5366541,-0.07023031,180
51.52469624,-0.084439283,900
51.51943538,-0.119123345,480
51.50990837,-0.187842717,3480
51.52443845,-0.138019439,1020
51.504749,-0.057544,900
51.52522753,-0.13518856,900
51.49888404,-0.165471605,1260
51.51882555,-0.108028472,720
51.5136846,-0.135580879,1740
51.50630441,-0.087262995,720
51.49536226,-0.185296516,180
51.49610093,-0.208158259,240
51.48498496,-0.167919869,660
51.48971651,-0.170194408,1380
51.51236389,-0.06954201,840
51.499917,-0.174554,540
51.50621,-0.114842,240
51.502319,-0.200742,300
51.52469624,-0.084439283,720
51.499917,-0.174554,1200
51.50227992,-0.074189225,6240
51.49675303,-0.138733562,480
51.51227622,-0.157436972,2820
51.49559291,-0.179077626,1260
51.49582705,-0.13547809,1740
51.50315739,-0.191496313,660
51.505014,-0.17306032,600
51.51811784,-0.144228881,540
51.506767,-0.123702,1320
51.495656,-0.114605,420
51.472817,-0.199783,1200
51.522511,-0.162298,600
51.52004497,-0.092176447,1140
51.504044,-0.104778,420
51.51382102,-0.107927706,420
51.51862243,-0.176645823,600
51.47250956,-0.122831913,960
51.513074,-0.064094,540
51.48795853,-0.187404506,1020
51.522507,-0.041378,840
51.511246,-0.093051,1140
51.4968865,-0.161203828,1140
51.4811219398,-0.149035374873,1140
51.525941,-0.036017,780
51.52536703,-0.153463612,1740
51.4768851,-0.215895601,2820
51.49610093,-0.208158259,420
51.518908,-0.079249,2400
51.51700801,-0.09388536,1680
51.53219984,-0.105480698,1440
51.51611887,-0.128585022,240
51.48089844,-0.183853573,1440
51.505014,-0.17306032,660
51.50646524,-0.208486599,1140
51.51004801,-0.138846453,1380
51.50990837,-0.187842717,3840
51.51004801,-0.138846453,300
51.504044,-0.104778,420
51.49671237,-0.20528437,660
51.51475963,-0.148105415,2880
51.50646524,-0.208486599,1080
51.5118973,-0.137043852,720
51.50102668,-0.180246101,300
51.488124,-0.120903,420
51.51580998,-0.105270275,1200
51.536264,-0.133952,2160
51.46925984,-0.141812513,1620
51.51772703,-0.127854211,360
51.48591714,-0.124469948,300
51.51397065,-0.09294031,420
51.534137,-0.037366,300
51.50950627,-0.075459482,840
51.526293,-0.073955,600
51.50311799,-0.153520935,1860
51.5017154373867,-0.1798541843891,1800
51.46881971,-0.184318843,480
51.47250956,-0.122831913,1500
51.524564,-0.116279,300
51.539099,-0.141728,3060
51.51382102,-0.107927706,420
51.51882555,-0.108028472,660
51.46822047,-0.190346493,2040
51.50274025,-0.149569201,4680
51.494412,-0.173881,2100
51.529452,-0.027616,1980
51.537349,-0.147154,1080
51.52659961,-0.112432615,780
51.491327,-0.096518684,1620
51.49236962,-0.147478734,960
51.5118973,-0.137043852,1500
51.48959104,-0.209378594,960
51.48512191,-0.174971902,480
51.51505991,-0.10534448,540
51.50486,-0.113001,420
51.52085887,-0.089887855,720
51.5154186,-0.098850915,900
51.48498496,-0.167919869,240
51.50613324,-0.114686385,300
51.53136059,-0.117069978,540
51.49941247,-0.152317537,10440
51.520955,-0.083493552,900
51.50950627,-0.075459482,1380
51.52522753,-0.13518856,540
51.505697,-0.070542,120
51.52111369,-0.078869751,600
51.511088,-0.057159,780
51.51615461,-0.082422399,1080
51.50391973,-0.11342629,660
51.48321729,-0.211860644,540
51.48102131,-0.209973497,1500
51.47993289,-0.19411695,420
51.509943,-0.117619,1320
51.52364804,-0.074754872,6540
51.535678,-0.062546,1320
51.50623,-0.02296,1080
51.536264,-0.133952,1800
51.485587,-0.18119,840
51.534474,-0.122203,900
51.506613,-0.142844,660
51.50035306,-0.217515071,120
51.52505093,-0.131161087,960
51.48997562,-0.132845681,1440
51.49236962,-0.147478734,480
51.50275704,-0.155349725,2460
51.50597426,-0.092754157,1740
51.51908011,-0.124678402,1620
51.51580998,-0.105270275,840
51.493978,-0.127554,2580
51.53219984,-0.105480698,240
51.472817,-0.199783,1980
51.530344,-0.100168,720
51.4853572,-0.142207481,2100
51.51175646,-0.119643424,240
51.546326,-0.00993526,1320
51.46663393,-0.169821175,1020
51.50311799,-0.153520935,1080
51.528169,-0.018703,960
51.51580998,-0.105270275,420
51.520994,-0.139016,1140
51.518369,-0.043371,5100
51.51733427,-0.103604248,660
51.49016361,-0.19039362,420
51.52174785,-0.094475072,1320
51.50311799,-0.153520935,960
51.53430039,-0.1680743,960
51.52326004,-0.104708922,480
51.49434708,-0.215804559,1200
51.514274,-0.111257,1500
51.53114,-0.086016,900
51.51474612,-0.165164288,1680
51.51444134,-0.087587447,1020
51.50315739,-0.191496313,660
51.52526975,-0.163795009,240
51.51733427,-0.103604248,480
51.50581776,-0.100186337,3480
51.51474612,-0.165164288,300
51.517703,-0.154106,960
51.50645179,-0.170279555,1800
51.472993,-0.133972,360
51.51772703,-0.127854211,420
51.49358391,-0.165101392,1200
51.5288338,-0.132250369,420
51.50844614,-0.131961389,600
51.5263778,-0.078130921,900
51.474376,-0.155442787,540
51.53638435,-0.102757578,1380
51.49395092,-0.147624377,300
51.52456169,-0.165668686,480
51.49610093,-0.208158259,1260
51.52367314,-0.128377673,300
51.546805,-0.01469126,13740
51.47439218,-0.163347594,480
51.48997562,-0.132845681,360
51.5165179,-0.164393768,660
51.49109,-0.018716,1860
51.514115,-0.033828,1560
51.516204,-0.155525,1020
51.52341837,-0.124121774,420
51.53692216,-0.150181444,1500
51.501391,-0.205991,900
51.51328,-0.047784,1140
51.520893,-0.051394,300
51.50069491,-0.094524319,1200
51.51615461,-0.082422399,1140
51.52994371,-0.123616824,540
51.537349,-0.147154,360
51.51615461,-0.082422399,840
51.51159481,-0.077121322,1080
51.48971651,-0.170194408,1200
51.49085368,-0.196170309,540
51.5017154373867,-0.1798541843891,4740
51.5262363,-0.134407652,960
51.47768469,-0.170329317,1080
51.519265,-0.021345,360
51.4863434,-0.122492418,1080
51.49679128,-0.093913472,600
51.50295379,-0.158456089,480
51.511246,-0.093051,480
51.49066456,-0.166485083,2160
51.511542,-0.056667,240
51.46706414,-0.193502076,360
51.504749,-0.057544,660
51.50274025,-0.149569201,780
51.520994,-0.139016,3060
51.50204238,-0.184400221,420
51.51734403,-0.138072691,420
51.5190427,-0.204764421,1320
51.5272947,-0.174653609,780
51.51906446,-0.059642081,1620
51.511088,-0.057159,360
51.487196,-0.179369,540
51.472817,-0.199783,1260
51.52659961,-0.112432615,1200
51.51236389,-0.06954201,780
51.51159481,-0.077121322,600
51.49443626,-0.092921165,1320
51.50935342,-0.196422,420
51.5288338,-0.132250369,1260
51.50403821,-0.217400093,240
51.50645179,-0.170279555,600
51.533379,-0.139159,240
51.50311799,-0.153520935,1740
51.51348,-0.17977,1200
51.51563144,-0.132328837,540
51.504749,-0.057544,1440
51.518154,-0.062697,660
51.51707521,-0.086685542,960
51.52111369,-0.078869751,720
51.50581776,-0.100186337,1200
51.516196,-0.029138,780
51.506613,-0.142844,1320
51.50295379,-0.158456089,1440
51.52659961,-0.112432615,420
51.47727637,-0.189210466,2520
51.5015946,-0.222293381,480
51.511654,-0.179668,960
51.483911,-0.19760944,300
51.4811219398,-0.149035374873,1140
51.474665,-0.18316517,960
51.52168078,-0.130431727,480
51.50064702,-0.078600401,360
51.5134891,-0.191351186,300
51.46230566,-0.175407201,960
51.493072,-0.129925,720
51.518908,-0.079249,300
51.50311799,-0.153520935,4020
51.47893931,-0.208485293,180
51.51746,-0.12335,300
51.53642464,-0.054162264,660
51.5291212008901,-0.171185284853,600
51.5046364,-0.116542278,1320
51.52994371,-0.123616824,1020
51.51772703,-0.127854211,1740
51.5487311915,-0.0226065549321,540
51.51918144,-0.140485596,840
51.50542628,-0.150817316,420
51.51397065,-0.09294031,660
51.52395143,-0.122502346,420
51.50630441,-0.087262995,1200
51.51070161,-0.121723604,2940
51.52174785,-0.094475072,720
51.50024195,-0.15934065,360
51.48176572,-0.185273723,300
51.50295379,-0.158456089,1080
51.49942855,-0.179702476,420
51.52915444,-0.093421615,180
51.50950627,-0.075459482,480
51.50963938,-0.131510949,1500
51.50204238,-0.184400221,240
51.527068,-0.13186102,180
51.48959104,-0.209378594,420
51.53932857,-0.074284675,1020
51.53099181,-0.093903825,1260
51.49812559,-0.132102166,1140
51.499917,-0.174554,1860
51.506767,-0.123702,660
51.5118973,-0.137043852,960
51.51444134,-0.087587447,600
51.51397065,-0.09294031,1260
51.53356,-0.09315,720
51.4714330677,-0.123670735702,660
51.50950627,-0.075459482,1140
51.49559291,-0.179077626,840
51.5154186,-0.098850915,1320
51.50295379,-0.158456089,1440
51.5165179,-0.164393768,1380
51.49395092,-0.147624377,960
51.51595344,-0.169249375,1500
51.4710956,-0.157850096,960
51.51348,-0.17977,5820
51.51795029,-0.108657431,780
51.50946212,-0.124749274,720
51.534776,-0.071881,420
51.499917,-0.174554,1080
51.5263778,-0.078130921,1020
51.513074,-0.064094,300
51.49313,-0.156876,840
51.49980661,-0.176415994,900
51.49372451,-0.198286569,720
51.49612799,-0.106000855,300
51.51410514,-0.147301667,720
51.47946386,-0.195777222,600
51.50315739,-0.191496313,4980
51.52994371,-0.123616824,960
51.514449,-0.077178979,600
51.53638435,-0.102757578,360
51.50311799,-0.153520935,5160
51.47084722,-0.17070367,600
51.51772703,-0.127854211,600
51.53356,-0.09315,120
51.49907558,-0.085666316,240
51.528224,-0.037471,1140
51.52891573,-0.115480888,960
51.49188409,-0.125674815,1500
51.52174785,-0.094475072,360
51.48321729,-0.211860644,120
51.52168078,-0.130431727,900
51.50654321,-0.123179697,2100
51.49434708,-0.215804559,840
51.51793,-0.067937,480
51.52659961,-0.112432615,960
51.506613,-0.142844,5400
51.527326,-0.13605286,360
51.50173726,-0.184980612,5520
51.51646835,-0.079684557,1140
51.51236389,-0.06954201,540
51.52994371,-0.123616824,600
51.531066,-0.11934,420
51.519362,-0.074431,1080
51.48438657,-0.20481514,360
51.50646524,-0.208486599,360
51.50645179,-0.170279555,1080
51.51251523,-0.133201961,840
51.52683806,-0.130504336,780
51.51707521,-0.086685542,120
51.51707521,-0.086685542,780
51.52659961,-0.112432615,300
51.46904022,-0.19627483,660
51.506767,-0.123702,660
51.51689296,-0.158249929,960
51.50990837,-0.187842717,480
51.472817,-0.199783,840
51.50462759,-0.091773776,420
51.520955,-0.083493552,1200
51.53301907,-0.139174593,780
51.49675303,-0.138733562,660
51.531066,-0.11934,660
51.51159481,-0.077121322,1200
51.50204238,-0.184400221,5280
51.50777049,-0.130699733,420
51.50946212,-0.124749274,1680
51.5162778834,-0.118272991635,360
51.49094565,-0.181190899,720
51.50215353,-0.083632928,1560
51.51352755,-0.130110822,1260
51.5222641,-0.114079481,660
51.52728093,-0.11829517,1320
51.52953709,-0.083353323,360
51.4931848,-0.167894973,360
51.504749,-0.057544,960
51.49571828,-0.110889274,240
51.5000891978,-0.116628700672,2220
51.51196803,-0.120718759,1440
51.50069361,-0.102091246,960
51.517703,-0.154106,840
51.49785559,-0.081608045,1560
51.47073264,-0.126994068,360
51.534474,-0.122203,600
51.52959,-0.0801,360
51.53727795,-0.079201849,420
51.51760685,-0.121328408,420
51.51048489,-0.082989638,480
51.509303,-0.025996,7200
51.52443845,-0.138019439,780
51.51431171,-0.200838199,2520
51.5109192966489,-0.1511263847351,4260
51.49610093,-0.208158259,780
51.522507,-0.041378,300
51.50963123,-0.119047563,840
51.511891,-0.107349,540
51.51908011,-0.124678402,420
51.50935171,-0.14744969,480
51.50486,-0.113001,300
51.52915444,-0.093421615,180
51.49824168,-0.117495865,1560
51.50844614,-0.131961389,1200
51.5112,-0.014438,660
51.49582705,-0.13547809,1260
51.513074,-0.064094,1200
51.45799126,-0.184806157,840
51.50748124,-0.205535908,840
51.4714330677,-0.123670735702,1200
51.51155322,-0.0929401,960
51.49652013,-0.101384068,1980
51.53908372,-0.070329419,480
51.5128711,-0.0389866,1260
51.5118973,-0.137043852,1320
51.4908679,-0.116911864,2340
51.46108367,-0.191722864,840
51.50391973,-0.11342629,1080
51.50274025,-0.149569201,1380
51.50275704,-0.155349725,2160
51.50990837,-0.187842717,1620
51.532091,-0.06142,960
51.50964,-0.08497,4980
51.50144456,-0.110699309,2220
51.514274,-0.111257,1860
51.50135267,-0.153194766,7320
51.52111369,-0.078869751,1260
51.52334672,-0.120202614,960
51.50402794,-0.11386436,720
51.533379,-0.139159,720
51.51601,-0.0985,180
51.52559505,-0.144083893,1080
51.520893,-0.051394,660
51.496454,-0.009506,360
51.50581776,-0.100186337,300
51.51397065,-0.09294031,480
51.50935171,-0.14744969,540
51.50136494,-0.191462381,420
51.51601,-0.0985,1020
51.51687069,-0.213872396,780
51.531127,-0.048017,1140
51.526153,-0.102208,120
51.50963938,-0.131510949,660
51.49941247,-0.152317537,780
51.51906446,-0.059642081,960
51.5100172,-0.157275636,5940
51.521564,-0.039264,1260
51.51196803,-0.120718759,3120
51.52536703,-0.153463612,2940
51.51733427,-0.103604248,780
51.516196,-0.029138,300
51.52443845,-0.138019439,840
51.49886563,-0.137424571,540
51.51397065,-0.09294031,780
51.507131,-0.06691,1440
51.49443626,-0.092921165,660
51.511066,-0.053558,720
51.504719,-0.063531,240
51.50275704,-0.155349725,8100
51.50024195,-0.15934065,600
51.522507,-0.041378,540
51.51348,-0.17977,7500
51.541603,-0.138853,1980
51.51108452,-0.197524944,900
51.518908,-0.079249,660
51.51352755,-0.130110822,420
51.52111369,-0.078869751,600
51.50654321,-0.123179697,780
51.51348,-0.17977,1800
51.4916156,-0.186753859,720
51.51352755,-0.130110822,840
51.519656,-0.132339,480
51.46161068,-0.21614583,180
51.48321729,-0.211860644,780
51.51423368,-0.073537654,960
51.51348,-0.17977,1200
51.52867339,-0.087459376,780
51.50645179,-0.170279555,1440
51.52451738,-0.158963647,780
51.49616092,-0.140947636,1140
51.50204238,-0.184400221,1140
51.50963938,-0.131510949,3780
51.48089844,-0.183853573,1380
51.50654321,-0.123179697,600
51.5129006,-0.214762686,600
51.53450449,-0.106992706,600
51.511066,-0.053558,1140
51.50581776,-0.100186337,600
51.514449,-0.077178979,840
51.46517078,-0.18038939,720
51.50311799,-0.153520935,2340
51.526041,-0.047218,360
51.50963938,-0.131510949,840
51.52168078,-0.130431727,540
51.51824,-0.11655,480
51.536264,-0.133952,900
51.50204238,-0.184400221,480
51.49616092,-0.140947636,840
51.514115,-0.033828,840
51.51791921,-0.188098863,1020
51.49422354,-0.236769936,480
51.51793,-0.067937,660
51.5262363,-0.134407652,1260
51.49016361,-0.19039362,420
51.494412,-0.173881,6720
51.50391973,-0.11342629,780
51.49654462,-0.150905245,540
51.53051587,-0.106408455,1260
51.51595344,-0.169249375,660
51.45752945,-0.192165613,1320
51.49616092,-0.140947636,240
51.51632095,-0.202608612,900
51.51397065,-0.09294031,180
51.51641749,-0.179135079,1200
51.51461995,-0.137841333,180
51.51422502,-0.080660083,900
51.5154186,-0.098850915,840
51.53213,-0.08299,480
51.52994371,-0.123616824,240
51.48971651,-0.170194408,1140
51.517428,-0.107987,480
51.504043,-0.105312,660
51.51563144,-0.132328837,1500
51.5034938,-0.07962099,1920
51.542138,-0.145393,1140
51.497622,-0.125978,3360
51.488226,-0.135635511,1080
51.46086446,-0.187427294,360
51.51563144,-0.132328837,1500
51.47761941,-0.149551631,1380
51.494412,-0.173881,180
51.526041,-0.047218,1500
51.52364804,-0.074754872,1080
51.533283,-0.028155,840
